label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
5	349 kg	0.9045	hamster	Bakersfield	567	1114	1040	0.0472	-0.1173	Lise	-0.2901	Reilly	1823	1815 N
4	-77 kg	-0.984	ferret	Riverside	585	2427	48	0.4045	-0.1379	Vani	0.8929	Sam	722	3 N
7	-42 kg	2.705	reptile	Santa Ana	-756	-597	407	0.161	1.0697	Chris	2.2224	Tony	-153	751 N
7	1433 kg	1.0029	reptile	Chula Vista	-35	139	1650	1.1888	0.2869	Michael	1.5053	Tony	-133	332 N
9	810 kg	0.1656	bird	Fremont	172	948	1604	0.3702	0.8791	Tony	-0.9259	aNDREW	-486	1230 N
7	1058 kg	-0.0896	reptile	Santa Ana	-1196	-277	509	0.165	0.8619	Chris	0.4271	Tony	-354	1252 N
2	1481 kg	-0.6463	chicken	Bakersfield	270	1511	814	0.555	1.2468	Inan	-0.7609	Fabrice	721	-576 N
7	465 kg	-1.4365	reptile	Chula Vista	1352	-157	1629	-0.0571	0.9735	Chris	1.1201	Tony	-576	-551 N
1	169 kg	0.8557	fish	Fresno	-745	1678	1548	1.6271	-0.3908	Michael	1.1693	Vani	-1365	-897 N
7	1656 kg	1.4883	reptile	Chula Vista	641	184	6	0.7833	1.13	Chris	0.6549	Tony	192	475 N
4	236 kg	0.4113	reptile	Riverside	509	1380	95	0.5512	0.8522	Vani	0.591	Sam	1551	798 N
1	1191 kg	0.3981	fish	Fresno	331	576	2456	0.0034	-1.5048	Michael	1.2851	Vani	21	211 N
1	1648 kg	-0.747	fish	Fresno	478	-653	1147	0.4344	1.5231	Michael	0.0498	Vani	227	223 N
3	841 kg	1.5692	pig	San Francisco, Irvine, San Jose	528	557	-230	0.9787	0.2103	Andrew	1.1552	Inan	2379	947 N
8	-300 kg	1.2471	rabbit	Moreno Valley, Santa Clarita	414	1902	-684	0.3521	1.2046	Reilly	1.5818	Eriq	-828	1109 N
0	807 kg	0.6523	cat	Sacramento	-597	-409	478	0.4033	-0.198	Inan	1.0092	Lise	821	939 N
4	653 kg	1.836	ferret	Riverside	1310	706	1972	1.4819	-0.2611	Vani	-0.2983	Sam	-891	340 N
0	-297 kg	-0.3465	cat	Sacramento	329	1680	-2382	0.7054	-0.9346	Fabrice	1.3058	Lise	554	215 N
5	215 kg	1.0693	hamster	Anaheim	998	-1407	2158	0.612	0.8827	Lise	-0.4881	Reilly	1644	-406 N
8	1094 kg	1.9802	rabbit	Los Angeles, Moreno Valley	-201	1411	83	1.2664	-0.4663	Andrew	0.9003	Eriq	1447	805 N
4	974 kg	0.732	ferret	Riverside	-421	1291	2424	-0.0243	0.4895	Vani	0.9137	Andrew	-752	-89 N
0	590 kg	-1.4002	cat	Sacramento	-65	1719	-105	-0.6654	0.2398	Fabrice	0.5725	LISE	365	928 N
6	629 kg	-0.4753	rat	Stockton	772	622	1280	0.9104	0.8113	Eriq	1.5114	Michael	983	898 N
9	-135 kg	-0.4085	bird	Fremont	793	-242	695	0.361	-0.2981	Tony	N/A	Lise	617	999 N
5	-1122 kg	-0.8524	hamster	?	290	1880	-164	0.165	-0.8701	Lise	-0.2314	Reilly	-312	297 N
0	634 kg	1.3369	cat	Sacramento	530	-24	502	0.3727	-0.3951	Fabrice	0.634	Lise	538	333 N
5	245 kg	-0.0718	hamster	San Bernardino, Oakland	186	1202	-812	-0.4231	0.149	Lise	0.0722	Reilly	2021	750 N
1	?	2.7336	fish	Fresno	-559	670	210	0.1809	-0.2449	Michael	2.0289	Vani	166	679 N
5	185 kg	0.2114	hamster	Anaheim, San Bernardino, Modesto, San Diego	103	119	430	0.0565	0.2882	Inan	0.7609	Reilly	1021	1019 N
6	854 kg	-2.0575	rat	Stockton	2148	510	864	-0.0919	0.4063	Sam	0.0134	Michael	960	-791 N
6	915 kg	0.5957	rat	Stockton	2423	-977	-33	None	0.9596	eRIQ	1.7371	Michael	6	514 N
0	603 kg	1.7222	cat	Sacramento	446	2054	756	0.9464	-0.6421	Fabrice	0.8363	Lise	-1988	275 N
4	-6 kg	0.754	ferret	Riverside	728	1215	993	0.075	-0.1878	Reilly	-0.276	Sam	1559	614 N
7	1018 kg	-1.904	dog	Santa Ana	455	24	534	1.4311	1.4555	Reilly	0.6911	Fabrice	-1039	1471 N
0	-644 kg	-0.122	cat	Sacramento	-192	-183	-434	1.0975	-0.0774	Fabrice	-0.9892	Lise	478	693 N
9	1063 kg	1.4259	bird	N/A	204	-177	143	-0.5335	-0.4581	Vani	-0.0522	Andrew	1306	746 N
3	1819 kg	0.7546	pig	Irvine, San Jose	741	2488	-533	0.6859	0.1338	Andrew	0.8929	Lise	1094	326 N
3	-101 kg	1.5217	PIG	Irvine	-1002	1068	-283	0.5428	-1.4169	Andrew	-0.2153	Inan	-70	558 N
3	-357 kg	1.1346	pig	Long Beach, San Jose, Irvine	1444	86	-701	0.647	0.9721	Andrew	0.1906	Inan	-637	974 N
3	871 kg	2.6014	N/A	San Jose, Long Beach, Irvine	803	929	1082	0.3436	1.7953	Michael	0.0622	Michael	-1111	910 N
7	564 kg	-0.1994	reptile	Santa Ana	189	567	652	0.3372	1.4106	Lise	1.6048	NULL	586	1877 N
2	-173 kg	-0.1935	chicken	Bakersfield	974	526	2748	0.2336	-1.6224	Inan	0.1134	Fabrice	1157	3 N
1	463 kg	1.3654	fish	Sacramento	1533	487	689	-0.4763	0.7459	Michael	0.7506	Vani	716	572 N
1	1605 kg	0.4273	fish	Fresno	795	340	2150	0.7205	1.0389	Michael	0.2068	Vani	650	58 N
5	176 kg	-1.5648	hamster	Fremont	237	-776	784	0.252	0.2747	Lise	0.1605	Reilly	647	559 N
5	-580 kg	0.7929	hamster	San Diego, San Bernardino, Modesto	917	-776	860	1.4311	-0.4895	Lise	-0.8101	Reilly	-234	1269 N
9	1004 kg	1.0885	n/a	Fremont	433	2273	884	0.2223	2.4505	Tony	0.6691	Fabrice	639	-30 N
8	917 kg	0.3994	rabbit	Santa Clarita	717	2444	-1544	0.9541	0.4912	Reilly	-0.4176	Sam	515	516 N
5	1449 kg	-0.3027	hamster	Oakland, San Bernardino, Modesto	1260	943	26	-0.7824	1.7587	Lise	0.6986	Reilly	1308	-431 N
1	990 kg	1.0228	fish	Fresno	-18	1109	2535	1.1688	-2.0401	Michael	0.7938	Vani	1340	79 N
4	1017 kg	2.6572	ferret	Riverside	-109	1650	1452	0.0515	-1.4169	Vani	1.7091	Sam	-923	137 N
8	45 kg	0.1413	rabbit	Los Angeles	341	2085	-351	0.7072	1.9991	Reilly	-0.4021	Eriq	-1143	620 N
0	1071 kg	-0.0087	cat	Sacramento	551	839	-661	-0.9151	0.535	Fabrice	0.0045	Lise	880	426 N
7	368 kg	1.6659	dog	Chula Vista	1076	1436	169	1.6349	2.2875	Chris	0.4365	Tony	668	-16 N
6	-172 kg	0.2417	rat	Stockton	-728	-1865	981	1.031	0.1174	Sam	0.8058	Michael	1598	-767 N
1	-335 kg	0.296	fish	fRESNO	580	812	1124	0.8347	0.6498	Michael	1.6839	Vani	464	-286 N
7	-178 kg	0.1835	reptile	Chula Vista	-692	771	-424	1.3208	1.9587	Fabrice	-0.737	Reilly	-135	490 N
1	415 kg	0.1438	fish	Fresno	1700	-714	457	-0.9558	0.6983	None	0.0184	Vani	639	1289 N
5	-375 kg	-0.1414	hamster	Modesto, Anaheim	368	-511	-1342	0.1437	0.1795	Lise	-0.0448	Reilly	488	71 N
8	588 kg	1.9703	rabbit	Los Angeles	706	2024	1808	0.5623	0.4493	Reilly	0.482	Eriq	845	595 N
9	1427 kg	-0.3292	guinea pig	Fremont	660	1138	3110	-0.3676	0.7739	Tony	0.8357	Tony	-923	567 N
2	761 kg	2.3014	chicken	Bakersfield	251	553	1717	0.5088	-0.3057	Michael	-0.5047	fabrice	363	366 N
2	224 kg	0.7976	chicken	Sacramento	-159	1497	1331	-0.6034	1.4175	Inan	1.6532	Fabrice	1764	860 N
7	720 kg	1.3221	reptile	Chula Vista	-179	299	1073	1.0004	-0.513	Chris	1.8936	Tony	41	1032 N
4	1309 kg	-0.0767	ferret	Fresno	-427	1063	-516	0.655	1.3054	Vani	-0.0245	Sam	-947	347 N
3	1339 kg	0.2168	pig	San Francisco, Irvine, San Jose	1472	2592	396	0.7567	1.0385	Andrew	None	Eriq	N/A	-89 N
5	123 kg	-0.6739	hamster	Fremont	-679	351	1204	-0.4557	0.2711	Lise	0.4545	Reilly	846	234 N
4	1090 kg	-0.621	ferret	Riverside	252	1220	1167	1.1252	-1.0597	Chris	1.4587	Sam	-960	338 N
4	219 kg	1.3615	ferret	Riverside	1420	1494	1913	-0.1001	0.4463	Fabrice	0.2898	Reilly	-471	-250 N
2	1540 kg	1.1627	chicken	Bakersfield	355	1048	1739	-1.0982	0.4958	Inan	-1.2999	Fabrice	-202	1067 N
2	-263 kg	-1.0729	chicken	Bakersfield	-103	1231	2602	-0.4955	0.5978	Inan	-0.0859	Lise	792	-53 N
5	1247 kg	-0.5714	hamster	San Diego	365	808	599	-0.4518	1.7615	Lise	1.2865	Reilly	1790	997 N
3	-411 kg	1.1244	pig	Long Beach, San Francisco	1364	678	-199	0.2083	0.3644	Andrew	1.1533	Inan	134	1012 N
2	512 kg	-1.5323	chicken	Bakersfield	888	1738	-855	0.0754	0.8703	Inan	0.3366	Fabrice	1962	-159 N
0	663 kg	1.7684	cat	Sacramento	453	1020	1364	-0.5299	-0.8602	Fabrice	0.9422	Lise	92	641 N
3	108 kg	0.9907	pig	San Jose	311	1740	-730	0.9554	1.9588	Andrew	2.0063	Sam	1044	780 N
8	391 kg	1.9394	rabbit	Moreno Valley, Santa Clarita	-662	-398	1426	1.3832	1.0945	Lise	0.8478	Eriq	1702	-457 N
7	1314 kg	0.2636	reptile	Chula Vista	85	-737	692	0.7201	0.9197	Chris	-0.7234	Tony	-435	1011 N
0	854 kg	0.5611	cat	Sacramento	458	-105	107	1.8097	1.8687	Fabrice	1.8047	Tony	1685	15 N
7	1417 kg	0.0138	dog	Santa Ana	-135	-256	2354	0.9385	2.1271	Chris	1.1585	Tony	601	1393 N
7	-35 kg	0.3107	dog	Santa Ana	580	-163	1910	0.0766	-3.3314	Chris	-0.041	Tony	644	394 N
2	1096 kg	-0.1315	chicken	Bakersfield	-416	1944	493	1.9826	-0.4089	Inan	0.2492	Fabrice	-2927	n/a
4	859 kg	0.8259	ferret	Chula Vista	-174	695	560	0.2005	0.1953	Vani	1.1189	Sam	717	447 N
9	443 kg	1.1239	bird	Fremont	461	-97	3545	0.4558	-1.6267	Tony	1.0077	Tony	1153	519 N
5	899 kg	1.7182	hamster	Modesto, San Diego, Anaheim	-184	-82	-717	0.7732	1.5144	Lise	-0.7257	Reilly	272	794 N
1	369 kg	1.1631	fish	Fresno	568	427	644	0.6374	-0.9783	Michael	2.0565	Vani	693	200 N
0	-293 kg	2.546	cat	Sacramento	1289	1004	483	0.278	0.1574	Fabrice	0.8002	lISE	1056	575 N
3	547 kg	0.2072	pig	San Jose, San Francisco, Long Beach	749	1881	-1077	0.3713	0.8368	Andrew	-0.7207	Chris	1866	918 N
4	1190 kg	1.8599	ferret	Riverside	-288	276	155	1.3735	0.4394	Vani	1.6823	Sam	-1167	313 N
2	-40 kg	1.4246	ferret	Bakersfield	-447	-964	1641	1.4438	-0.6796	Inan	-1.9017	Fabrice	-465	-366 N
7	111 kg	None	reptile	Chula Vista	-279	1129	-414	2.0458	0.1718	Chris	1.3844	tONY	2548	609 N
5	213 kg	1.171	hamster	Oakland, San Diego, Anaheim	704	-71	-458	0.6642	-0.8817	Lise	-0.0918	Reilly	1429	1104 N
4	561 kg	0.4068	ferret	Chula Vista	-627	337	32	0.9252	0.313	Vani	-0.0088	Sam	-1478	1125 N
6	7 kg	0.2515	rat	Stockton	387	1015	133	0.4028	0.9265	Sam	1.034	Michael	1289	-163 N
9	506 kg	0.9779	bird	Fremont	-571	760	1570	0.9623	-1.1041	Tony	0.6047	Inan	-754	3 N
3	983 kg	-0.6076	pig	Long Beach	1075	2927	-8	0.53	0.3834	Andrew	-0.1192	Inan	213	264 N
3	1307 kg	2.3697	pig	San Jose, San Francisco, Irvine	182	1815	1553	0.8524	1.7558	Andrew	0.7144	Chris	72	957 N
9	-679 kg	2.7271	bird	Fremont	1026	2415	2554	-0.4871	0.2799	Tony	0.7739	Andrew	1721	-453 N
7	1636 kg	-0.0424	dog	Chula Vista	629	-114	278	0.5021	-0.4183	Chris	0.2177	Tony	675	-111 N
4	693 kg	0.09	ferret	Chula Vista	-67	288	649	0.7328	1.3938	Vani	0.2192	Vani	787	749 N
2	1345 kg	0.8306	chicken	Bakersfield	319	358	1023	0.1628	0.5776	Inan	-0.3543	fABRICE	2227	-190 N
7	329 kg	1.3622	reptile	Santa Ana	627	771	1641	1.0077	1.1049	Chris	0.3172	Tony	326	768 N
5	585 kg	1.6008	hamster	Bakersfield	415	391	-111	0.1701	2.3604	Lise	-0.2449	Reilly	1449	1189 N
2	1201 kg	-0.6602	chicken	Bakersfield	-7	1099	1473	1.3251	n/a	Inan	-0.086	Fabrice	-47	-743 N
2	1012 kg	-1.396	chicken	Bakersfield	458	2547	2087	0.4356	-0.9082	Inan	-0.2149	Fabrice	-1538	420 N
6	536 kg	-0.0952	rat	Stockton	78	1450	1224	0.2891	-0.8553	Vani	0.8946	Michael	1207	-854 N
1	-294 kg	-0.6375	fish	Irvine, San Jose, Long Beach	-360	958	945	0.0753	1.1208	Michael	2.0902	Vani	1324	452 N
7	-159 kg	-0.4231	reptile	Santa Ana	416	-31	1852	0.2947	1.5411	Vani	1.9176	Tony	230	442 N
8	-19 kg	0.1395	rabbit	los angeles, moreno valley	-129	1248	-343	0.6801	0.864	rEILLY	0.2101	Eriq	898	-324 N
9	1177 kg	1.9754	bird	Bakersfield	-230	846	1059	0.0541	0.8475	Tony	-0.1129	Andrew	482	23 N
2	793 kg	0.9398	chicken	Riverside	1312	1776	318	0.0853	0.8019	Inan	0.1025	Fabrice	524	844 N
8	1221 kg	3.0441	rabbit	Long Beach, San Francisco	-15	947	1175	0.933	1.2733	N/A	-0.1598	Eriq	-709	261 N
0	187 kg	-0.3622	cat	Sacramento	423	1331	-551	1.0288	-0.4442	Fabrice	0.3243	Lise	23	718 N
2	590 kg	-1.926	chicken	Bakersfield	266	855	n/a	0.8716	0.8218	Inan	0.0492	Fabrice	348	986 N
1	1272 kg	0.2779	fish	Fresno	321	516	-772	-0.0068	-0.3368	Michael	0.5696	Vani	603	290 N
2	1234 kg	2.5734	chicken	Bakersfield	-337	-166	-1606	1.659	0.9821	Fabrice	-0.6123	fABRICE	248	2092 N
7	-80 kg	2.2767	dog	Santa Ana	-61	1039	2358	0.2099	0.3914	Chris	0.4634	Tony	-463	298 N
9	214 kg	1.9339	guinea pig	Fremont	146	1274	2488	-0.3484	-1.9796	Chris	0.0025	Andrew	2788	1346 N
4	137 kg	1.6427	ferret	Moreno Valley, Santa Clarita	957	441	1113	0.2029	1.3035	Vani	-0.9726	Sam	904	296 N
6	-214 kg	0.8469	rat	Stockton	1463	748	837	-0.8693	3.2933	Eriq	1.3499	Michael	-124	1005 N
0	1790 kg	1.6274	cat	Sacramento	2387	1515	-1302	0.4723	-0.0871	Fabrice	0.5856	Sam	293	-325 N
8	827 kg	1.1332	rabbit	Santa Clarita, Los Angeles	-326	652	-934	2.0084	0.3175	Reilly	-0.384	Eriq	28	726 N
0	753 kg	0.6633	cat	Sacramento	887	2442	1141	1.4793	1.4224	Fabrice	0.6846	Lise	910	264 N
0	1184 kg	-0.6077	cat	Sacramento	-154	973	678	0.0478	0.9278	Fabrice	-0.1017	Lise	-426	480 N
6	51 kg	-0.0404	rat	Stockton	911	-683	1035	1.5223	-1.5912	Chris	0.5212	Tony	3559	-647 N
3	226 kg	0.7921	pig	SAN FRANCISCO, LONG BEACH, IRVINE	1102	963	-491	0.0451	0.5697	Andrew	-0.0736	Michael	188	-13 N
3	203 kg	0.2806	pig	San Francisco	1034	1526	1810	1.4891		Andrew	-0.2359	Inan	-1262	945 N
5	942 kg	0.4712	hamster	San Diego	-168	797	-395	-0.7281	0.1515	Lise	0.4282	Reilly	1551	-1013 N
6	875 kg	-0.4423	rat	Stockton	949	-926	2638	0.9183	-0.7286	Eriq	-0.188	Michael	1183	735 N
0	-584 kg	-0.3639	cat	Sacramento	1095	1023	369	0.6795	1.3468	Fabrice	-0.8324	Lise	-1151	-135 N
6	-119 kg	0.1923	rat	Stockton	-308	1297	1265	-0.7557	1.5543	Sam	0.1754	Michael	-274	934 N
8	1249 kg	-0.324	rabbit	NULL	-178	1337	627	1.2331	0.3571	Reilly	0.9867	Eriq	643	3 N
7	935 kg	0.8569	reptile	Fresno	1512	585	-110	1.2094	0.3432	Chris	-0.2671	Tony	-189	527 N
3	349 kg	0.1543	pig	San Jose, Long Beach	675	1095	770	1.6214	-0.4831	Andrew	0.9747	Inan	281	488 N
3	1221 kg	0.5396	pig	Irvine, San Francisco, Long Beach	-220	-385	-192	0.2155	0.895	Andrew	0.4314	Inan	-1018	1793 N
2	2072 kg	-0.8148	chicken	Bakersfield	-386	2482	2750	0.6957	-0.0094	Inan	0.8259	Fabrice	-354	1628 N
9	627 kg	1.1582	bird	Fremont	2396	1299	94	0.7392	1.0761	Andrew	0.8443	Andrew	2165	316 N
2	1537 kg	-1.1646	chicken	NULL	807	529	1770	1.8307	0.803	Inan	0.1364	Fabrice	890	275 N
8	376 kg	1.4007	rabbit	Los Angeles, Moreno Valley	-1170	1311	630	-0.2383	0.5069	Reilly	0.747	Eriq	2767	1546 N
1	-33 kg	0.4096	fish	Fresno	70	-1786	738	0.9267	0.8506	Michael	0.9585	Vani	717	3 N
1	466 kg	0.7843	fish	Fresno	548	504	1873	-0.1117	0.5287	Michael	-0.0692	Sam	-1179	1181 N
9	630 kg	2.1603	guinea pig	Fremont	581	1043	3157	0.8446	-1.9146	Reilly	0.8155	Lise	927	-407 N
9	626 kg	1.2879	bird	Fremont	161	924	1213	-0.214	-0.8335	Inan	0.3777	Andrew	529	619 N
0	978 kg	1.448	cat	Sacramento	41	1321	-1298	1.683	1.7479	Fabrice	2.5146	Lise	-1063	865 N
6	844 kg	1.258	rat	Stockton	80	-151	360	0.8669	-0.0475	Sam	1.7586	Michael	-1517	-369 N
6	160 kg	0.748	rat	Stockton	-307	189	213	0.2198	0.4619	Eriq	0.6485	Michael	633	49 N
8	1816 kg	0.4388	rabbit	Santa Ana	-288	-644	-67	0.643	-0.1045	Reilly	0.3389	Eriq	475	915 N
4	276 kg	0.1941	ferret	Riverside	455	-897	1266	0.9178	-0.3613	Vani	0.6206	Sam	-1410	1161 N
1	295 kg	0.4407	fish	Fresno	2192	-168	-1483	-0.1932	0.074	MICHAEL	0.514	Vani	-1128	516 N
0	1909 kg	1.4321	cat	Sacramento	-269	2880	871	0.2451	-0.1864	Fabrice	0.8326	Lise	1668	949 N
1	-177 kg	-0.2407	fish	Fresno	1411	1099	535	0.5791	1.6084	Michael	-0.0454	Vani	1502	943 N
8	1223 kg	2.0825	rabbit	Los Angeles	427	1830	583	0.0975	0.9447	Reilly	0.0246	Eriq	-7	-51 N
5	322 kg	0.1503	hamster	San Bernardino	-261	1304	603	0.1748	-1.2	Chris	-0.9869	Reilly	965	684 N
6	1259 kg	1.9199	rat	Stockton	1356	6	2229	-0.092	2.4621	Sam	1.2814	Inan	2512	-559 N
7	153 kg	-0.9058	REPTILE	Chula Vista	855	-1408	436	-0.1778	-0.5484	Chris	1.578	Tony	-1131	1090 N
5	931 kg	0.1146	hamster	Anaheim, San Diego	211	344	210	0.6943	-1.0482	Lise	0.1663	Reilly	1643	-87 N
6	920 kg	0.6325	rat	stockton	-1345	1535	1098	-0.0434	0.1748	Inan	2.0005	Michael		209 N
1	551 kg	0.3652	fish	Fresno	-400	1158	861	0.6522	1.3407	Michael	1.0862	Sam	1027	1010 N
0	2062 kg	0.2076	cat	Sacramento	-128	696	-2662	1.8834	2.3055	Fabrice	0.7663	Lise	699	832 N
0	608 kg	-0.0546	cat	Sacramento	1076	857	3023	-0.1048	1.6282	Fabrice	-0.5566	Lise	-2344	956 N
1	-58 kg	1.4584	fish	Fresno	728	-251	1886	0.1164	0.6666	Michael	-0.0479	Vani	-523	1137 N
1	33 kg	0.6457	FISH	Irvine, Long Beach, San Francisco	-1045	1432	3137	0.605	1.3377	Michael	0.3713	Vani	-965	-110 N
9	207 kg	-0.6574	bird	Fremont	1424	1211	244	-0.2513	0.5728	Tony	1.8837	Andrew	749	1206 N
1	1284 kg	2.3305	fish	Fresno	-399	-171	1422	0.1135	0.6245	Michael	0.7556	Vani	952	-774 N
7	N/A	1.2452	dog	Santa Ana	364	103	-827	1.0326	-0.0173	Chris	1.157	vANI	-887	427 N
5	321 kg	-0.0384	hamster	anaheim, san bernardino	298	460	4	0.3388	-0.2351	Lise	1.2828	Reilly	1180	458 N
2	-163 kg	-0.7088	chicken	Bakersfield	-827	134	841	0.9179	1.7289	Inan	0.8041	Fabrice	-669	1030 N
1	530 kg	-0.2065	fish	fresno	1051	791	522	-0.5398	0.8134	Chris	-0.2275	Vani	-87	285 N
3	1634 kg	1.7804	pig	Long Beach	781	1160	1591	0.9535	1.3066	Andrew	1.2979	Chris	None	1245 N
1	-18 kg	-0.9007	rat	Fresno	644	1228	1611	0.8709	0.685	Michael	0.672	Vani	275	715 N
3	-632 kg	-0.6837	pig	San Francisco	-435	1516	-327	0.5411	0.0068	Andrew	2.9725	Inan	1206	1142 N
5	121 kg	0.417	hamster	San Diego, Anaheim, Modesto, San Bernardino	-118	480	1292	0.1825	-0.4476	Lise	1.1479	Reilly	485	-73 N
1	780 kg	2.1095	fish	Fresno	248	1278	859	1.0916	N/A	Michael	N/A	Chris	-1990	203 N
0	1334 kg	2.5733	cat	Sacramento	-910	1632	555	0.2123	0.6242	Fabrice	0.9657	Lise	741	-284 N
2	818 kg	0.3195	chicken	Bakersfield	838	414	842	1.8849	0.1599	Andrew	0.5172	FABRICE	604	1505 N
7	391 kg	1.0638	dog	Chula Vista	-417	444	2041	0.4777	2.0615	Chris	-1.2167	Tony	1020	132 N
9	100 kg	1.6123	bird	Fremont	1159	-352	1627	0.8671	0.1769	Tony	0.3904	Andrew	-140	305 N
4	287 kg	-0.4433	ferret	Riverside	1586	1809	1198	0.0633	-0.4814	Vani	0.1052	Sam	846	144 N
8	-447 kg	2.1885	rabbit	Los Angeles, Moreno Valley	1053	2166	-235	1.6261	0.092	REILLY	-0.989	Eriq	-424	357 N
7	1357 kg	1.3675	reptile	Chula Vista	1101	341	2305	0.8501	1.82	Fabrice	-0.1728	Tony	1756	1138 N
6	126 kg	0.3098	rat	Stockton	-122	-1485	-303	1.0436	1.8026	Sam	0.6901	Michael	2081	523 N
3	243 kg	-1.2873	pig	San Francisco, San Jose, Irvine	92	1292	-102	-0.1806	-1.2489	Andrew	0.2128	Chris	1241	246 N
3	1202 kg	-0.1342	pig	San Jose, San Francisco, Irvine	838	2323	789	0.3503	0.5004	Andrew	0.0437	Inan	381	-76 N
9	-11 kg	1.5593	guinea pig	Fremont	154	2060	2019	1.0818	0.6331	Tony	2.2984	Andrew	541	2352 N
0	959 kg	0.8495	CAT	Sacramento	-701	726	-142	0.7022	-0.0494	Fabrice	1.3144	Lise	1665	-213 N
5	1514 kg	-0.5141	hamster	Modesto, San Diego, Anaheim	-576	0	1838	-0.9094	-1.0773	Lise	1.1444	Reilly	2026	41 N
9	-11 kg	1.9072	bird	Fremont	1083	52	1686	-0.3819	0.1203	Tony	-0.3087	Andrew	1271	-429 N
0	616 kg	-0.2908	cat	Irvine	-534	75	-1092	0.0872	-1.0723	Fabrice	0.7083	Lise	1642	669 N
7	1461 kg	1.0218	reptile	Chula Vista	1639	363	332	1.3328	-0.127	Chris	0.4861	Lise	501	661 N
0	1508 kg	0.0361	cat	SACRAMENTO	76	740	-537	0.0612	1.1807	Fabrice	0.8773	Lise	-237	551 N
3	596 kg	-0.6963	pig	Long Beach	594	181	-3038	1.143	-0.9132	ANDREW	0.7753	Inan	1914	32 N
7	1434 kg	1.0217	reptile	Chula Vista	1062	381	-1177	1.2517	0.7652	Chris	1.4451	Tony	574	160 N
4	1288 kg	0.3394	ferret	Modesto, Anaheim, San Bernardino	518	2049	1801	0.34	0.1213	Vani	0.4605	Sam	851	1061 N
3	-116 kg	3.0356	pig	Bakersfield	1192	-568	1243	0.5419	0.7608	ANDREW	0.5097	Chris	-887	443 N
4	-315 kg	1.8915	ferret	Riverside	1966	764	1479	1.0579	0.0067	Vani	-0.1786	Sam	1391	499 N
6	888 kg	0.988	rat	Stockton	-1003	1270	1633	0.5255	0.4542	Eriq	0.4748	Michael	-417	977 N
3	474 kg	1.5667	pig	Long Beach	1235	349	881	-0.2905	-0.2311	Andrew	-0.3116	Reilly	1830	688 N
3	1483 kg	0.6278	pig	San Francisco, Long Beach, San Jose	411	-374	-2692	-0.521	0.0016	Tony	0.2144	Chris	-388	794 N
6	-632 kg	-0.0228	RAT	Stockton	645	1210	-486	0.4424	1.2919	Sam	1.0045	Andrew	1202	251 N
3	402 kg	2.002	pig	Long Beach, San Jose, San Francisco	-301	-1915	-1100	-0.2812	2.7254	Fabrice	0.3916	inan	2020	518 N
4	458 kg	2.0586	ferret	Riverside	1148	244	1359	0.9491	-0.3151	Vani	-0.3277	Sam	-1083	651 N
4	822 kg	2.198	ferret	Riverside	811	1062	1682	1.0914	-0.2668	Vani	-0.2681	Sam	272	1039 N
8	305 kg	-0.7858	rabbit	Moreno Valley	-278	1774	-556	0.5354	1.2107	Reilly	0.2032	Eriq	-846	-334 N
5	568 kg	0.4246	HAMSTER	Oakland, Modesto, Anaheim, San Bernardino	340	-838	1900	0.4651	0.1579	Lise	1.6089	Reilly	-698	-357 N
0	-570 kg	0.3533	cat	Sacramento	402	879	2278	-0.2381	-0.596	Inan	1.6825	Lise	641	-48 N
0	343 kg	0.4666	cat	Sacramento	n/a	None	-1325	0.4447	-0.0328	Fabrice	0.0031	Michael	1189	1307 N
6	0 kg	-0.4635	rat	Stockton	-216	332	1641	-0.1443	2.9435	Eriq	0.6961	mICHAEL	2029	505 N
4	252 kg	1.484	ferret	Riverside	1765	1364	-227	1.0192	-0.0229	Vani	0.3093	Sam	-76	613 N
3	926 kg	1.0438	PIG	San Jose	-223	1646	1185	0.5408	0.0521	Andrew	0.0659	Chris	631	1602 N
3	365 kg	1.187	pig	long beach, san jose, irvine	241	735	-528	0.3313	1.7834	Andrew	-0.0981	Chris	1037	1087 N
8	1190 kg	0.4579	rabbit	Santa Clarita, Los Angeles	384	3364	1789	1.5889	0.5179	Reilly	-0.6559	Eriq	2221	878 N
6	131 kg	0.7897	rat	Stockton	-307	477	1703	0.7012	1.2197	Sam	0.9746	Michael	2011	850 N
7	782 kg	0.1705	reptile	Santa Ana	-509	797	2229	0.673	0.9795	Chris	0.6473	Tony	751	-169 N
5	391 kg	-1.3511	hamster	Modesto, San Diego, Anaheim	-138	1431	1020	2.2177	1.1453	Lise	-0.5745	Reilly	433	64 N
0	67 kg	-0.9136	cat	Sacramento	-466	752	143	-0.1182	-0.8516	Fabrice	0.9243	Lise	-402	110 N
1	936 kg	1.075	fish	Fresno	-539	-873	-1034	-0.6595	0.5326	Michael	0.0432	Vani	996	1393 N
6	1382 kg	0.4308	rat	Stockton	71	537	-65	1.1269	0.3857	Reilly	1.2497	Michael	310	414 N
9	812 kg	1.1158	guinea pig	Fremont	606	153	1790	0.9155	-0.4089	Tony	0.8844	Reilly	1659	804 N
0	915 kg	1.9115	cat	Fresno	516	-138	73	0.3978	0.5022	Fabrice	1.6949	Lise	-1485	380 N
